Company,Date,mean,pos,neg,neu
FACEBOOK,2020-02-01,-0.10193571428571428,5.0,17.0,20.0
FACEBOOK,2020-03-01,-0.049559183673469384,10.0,16.0,23.0
FACEBOOK,2020-04-01,0.028292,10.0,6.0,34.0
FACEBOOK,2020-05-01,0.06832592592592593,14.0,8.0,32.0
FACEBOOK,2020-06-01,-0.08246000000000002,10.0,16.0,24.0
FACEBOOK,2020-07-01,-0.071946,7.0,11.0,32.0
FACEBOOK,2020-08-01,-0.21861020408163265,5.0,24.0,20.0
FACEBOOK,2020-09-01,-0.17584374999999997,5.0,22.0,21.0
JOHNSON & JOHNSON,2017-09-01,0.046118181818181815,12.0,7.0,25.0
JOHNSON & JOHNSON,2017-10-01,0.027343478260869566,12.0,10.0,24.0
JOHNSON & JOHNSON,2017-11-01,0.061823255813953495,14.0,7.0,22.0
JOHNSON & JOHNSON,2017-12-01,0.12050227272727275,15.0,9.0,20.0
JOHNSON & JOHNSON,2018-01-01,0.023900000000000005,7.0,6.0,33.0
JOHNSON & JOHNSON,2018-02-01,0.03732162162162161,11.0,8.0,18.0
JOHNSON & JOHNSON,2018-03-01,0.039763414634146343,9.0,8.0,24.0
JOHNSON & JOHNSON,2018-04-01,-0.048787234042553196,9.0,13.0,25.0
JOHNSON & JOHNSON,2018-05-01,-0.013287499999999994,7.0,6.0,27.0
JOHNSON & JOHNSON,2018-06-01,0.04828222222222222,14.0,5.0,26.0
JOHNSON & JOHNSON,2018-07-01,0.004810638297872343,11.0,10.0,26.0
JOHNSON & JOHNSON,2018-08-01,0.009273913043478261,13.0,12.0,21.0
JOHNSON & JOHNSON,2018-09-01,-0.0825,7.0,14.0,22.0
JOHNSON & JOHNSON,2018-10-01,-0.057737837837837834,8.0,9.0,20.0
JOHNSON & JOHNSON,2018-11-01,-0.018668181818181827,10.0,10.0,24.0
JOHNSON & JOHNSON,2018-12-01,0.003783333333333342,9.0,12.0,27.0
JOHNSON & JOHNSON,2019-01-01,0.0897659090909091,14.0,4.0,26.0
JOHNSON & JOHNSON,2019-02-01,-0.022074418604651157,7.0,8.0,28.0
JOHNSON & JOHNSON,2019-03-01,-0.06685897435897435,8.0,13.0,18.0
JOHNSON & JOHNSON,2019-04-01,-0.017755555555555563,16.0,16.0,13.0
JOHNSON & JOHNSON,2019-05-01,-0.08818666666666669,8.0,15.0,22.0
JOHNSON & JOHNSON,2019-06-01,-0.0035782608695652095,11.0,14.0,21.0
JOHNSON & JOHNSON,2019-07-01,-0.05775918367346939,8.0,11.0,30.0
JOHNSON & JOHNSON,2019-08-01,-0.09437291666666665,7.0,16.0,25.0
JOHNSON & JOHNSON,2019-09-01,0.010583333333333339,11.0,10.0,27.0
JOHNSON & JOHNSON,2019-10-01,0.01874,11.0,9.0,25.0
JOHNSON & JOHNSON,2019-11-01,0.034376595744680855,12.0,11.0,24.0
JOHNSON & JOHNSON,2019-12-01,-0.00545227272727273,8.0,11.0,25.0
JOHNSON & JOHNSON,2020-01-01,0.02416818181818182,10.0,6.0,28.0
JOHNSON & JOHNSON,2020-02-01,-0.004173809523809512,11.0,11.0,20.0
JOHNSON & JOHNSON,2020-03-01,-0.029976744186046504,8.0,11.0,24.0
JOHNSON & JOHNSON,2020-04-01,0.11867916666666667,17.0,5.0,26.0
JOHNSON & JOHNSON,2020-05-01,-0.0037234042553191556,9.0,9.0,29.0
JOHNSON & JOHNSON,2020-06-01,0.055134883720930235,12.0,8.0,23.0
JOHNSON & JOHNSON,2020-07-01,0.05468717948717949,11.0,6.0,22.0
JOHNSON & JOHNSON,2020-08-01,0.04222,11.0,8.0,26.0
JOHNSON & JOHNSON,2020-09-01,-0.032133333333333326,11.0,12.0,25.0
MERCK AND CO,2017-09-01,-0.06662093023255813,6.0,11.0,26.0
MERCK AND CO,2017-10-01,0.10553953488372092,16.0,9.0,18.0
MERCK AND CO,2017-11-01,0.020682051282051275,11.0,8.0,20.0
MERCK AND CO,2017-12-01,0.09975882352941176,11.0,5.0,18.0
MERCK AND CO,2018-01-01,0.030937499999999993,7.0,4.0,21.0
MERCK AND CO,2018-02-01,-0.011808108108108109,8.0,6.0,23.0
MERCK AND CO,2018-03-01,0.03143529411764706,11.0,7.0,16.0
MERCK AND CO,2018-04-01,-0.11838837209302326,6.0,15.0,22.0
MERCK AND CO,2018-05-01,-0.00314249999999999,11.0,8.0,21.0
MERCK AND CO,2018-06-01,-0.014534999999999987,12.0,11.0,17.0
MERCK AND CO,2018-07-01,0.02575675675675676,8.0,5.0,24.0
MERCK AND CO,2018-08-01,0.09676749999999998,14.0,4.0,22.0
MERCK AND CO,2018-09-01,0.0913,16.0,5.0,20.0
MERCK AND CO,2018-10-01,-0.002448648648648646,6.0,8.0,23.0
MERCK AND CO,2018-11-01,-0.06467906976744187,9.0,13.0,21.0
MERCK AND CO,2018-12-01,0.10921578947368421,14.0,3.0,21.0
MERCK AND CO,2019-01-01,-0.0012027777777777872,10.0,9.0,17.0
MERCK AND CO,2019-02-01,-0.00012631578947368637,13.0,10.0,15.0
MERCK AND CO,2019-03-01,0.037302857142857145,11.0,6.0,18.0
MERCK AND CO,2019-04-01,0.08193333333333334,10.0,5.0,18.0
MERCK AND CO,2019-05-01,-0.041356097560975594,11.0,11.0,19.0
MERCK AND CO,2019-06-01,0.06965249999999999,14.0,8.0,18.0
MERCK AND CO,2019-07-01,0.05838157894736842,11.0,8.0,19.0
MERCK AND CO,2019-08-01,-0.028974999999999997,8.0,9.0,27.0
MERCK AND CO,2019-09-01,0.020891666666666666,8.0,6.0,22.0
MERCK AND CO,2019-10-01,0.1000421052631579,12.0,5.0,21.0
MERCK AND CO,2019-11-01,0.05450270270270269,11.0,6.0,20.0
MERCK AND CO,2019-12-01,0.022176470588235297,14.0,10.0,10.0
MERCK AND CO,2020-01-01,0.022194444444444454,14.0,8.0,14.0
MERCK AND CO,2020-02-01,0.03271818181818182,9.0,6.0,29.0
MERCK AND CO,2020-03-01,0.03510263157894737,10.0,6.0,22.0
MERCK AND CO,2020-04-01,-0.02361794871794872,9.0,8.0,22.0
MERCK AND CO,2020-05-01,0.027123999999999995,4.0,3.0,18.0
MERCK AND CO,2020-06-01,0.07955999999999999,13.0,5.0,17.0
MERCK AND CO,2020-07-01,0.03254857142857143,8.0,6.0,21.0
MERCK AND CO,2020-08-01,-0.0010657894736842144,9.0,8.0,21.0
MERCK AND CO,2020-09-01,0.034137142857142866,7.0,5.0,23.0
MICROSOFT,2017-09-01,0.046575510204081634,9.0,3.0,37.0
MICROSOFT,2017-10-01,0.041336956521739125,14.0,8.0,24.0
