index,AMZN,WMT,NVDA,TSLA,PG,NKE,AAPL,JNJ,GOOGL,MSFT,PFE,BRK-A,FB,MRK,V
CPIMEDSL,0.0008114064004105326,0.0,0.0,0.011726886934797318,0.0009124660928836893,0.0,0.0005412510420386983,0.0009499506054292863,0.0007242403898786272,0.0008930004918253142,0.0012413586034399045,0.006427473777412749,0.0014082149905749108,0.0,0.0019040250655483464
OILPRICEx,0.0007788648323561094,0.006950048378560445,0.00579144475177966,0.0021802002503656854,0.003552690349859632,0.0065614827232470625,0.0018977806600567638,0.005097773033287071,0.0006113547948606175,0.0029949994612000963,0.0014248583258419335,6.916597877594958e-05,0.002957850154186692,0.0052459335035759235,0.0083424610268936
TB3SMFFM,0.00073191114096087,0.020402788618938274,0.0,0.0027212953835239104,0.0044275770897299555,0.0070472501005473896,0.005464202749504191,0.0017585093388906787,0.0031636407066804066,0.0087183058375003,0.0019871971275703284,0.002352155098209329,0.003698018750993656,0.0016030144494822934,0.001269621861774972
S&P: indust,0.0006794307730886863,0.008128896079415254,0.010185783719036048,0.0011613852311669998,0.004095740895666503,0.018093770820648437,0.02099253225623278,0.0,0.004749469763068218,0.006256333220082792,0.000775285627376689,0.013423704117807978,0.02532139168536928,0.0010380784671436445,0.005341877369202658
NDMANEMP,0.0006276432458418874,0.0012762993200403703,5.230145717409878e-05,0.0021508237280583606,6.028083958027806e-05,0.00036728215071977984,0.0021117445549577135,0.007517141305818475,0.01703519443380939,0.0002861042096307828,0.0013109263718241516,0.0,0.0001801655771543302,0.0011413522754362161,0.00023216653628955865
FEDFUNDS,0.0006267362531108023,0.0015112101090680287,0.0007828804979996184,0.0021974563009711746,0.004954714379809434,0.0036373500516922474,0.0009364466132006847,0.014948646755399173,0.0024681293846143208,9.921158984858673e-08,0.0002710833765984828,0.0020311269139875513,0.010542594597816852,0.004836593799144686,0.001958768333775622
CPIULFSL,0.0005530743891512071,0.003086654102701076,0.00016889205474234935,0.0049898672763289175,0.001407463544581692,0.000918514649088596,0.0018899650497970779,0.0009833879680746095,0.004732989781060607,9.103680108624725e-05,0.0033323897576434934,0.0015968117474480102,0.000527706414927497,8.278209065961588e-05,0.0007173685809253329
CUSR0000SA0L5,0.0004952764451153287,0.0005341627462403767,0.0,0.0022922894752562826,0.00012875669050050475,7.111361389779037e-06,0.0008844663239798183,0.0008476169682684029,0.0,0.00048631810492317287,0.00878352127242162,0.0030158924638377872,0.0007590516793728204,0.0005125431818613854,0.0009806868540198942
T5YFFM,0.00042931394431518184,0.03580553911072779,0.0021960944983111953,0.0005673048978335318,0.007145073473739317,0.006425404661285904,0.003502380290901775,0.0001786741222791717,0.004963609883759732,0.005050893139175648,0.0005707164641674759,0.004128508959277185,0.0031962258960791267,0.0011138667148332087,0.0
BOGMBASE,0.0003941424174914433,0.0,0.004484977195026926,0.019616062281347976,0.003644259133319354,0.002315302651161003,0.003637812752820365,0.004449521415646524,0.0018857875808060865,0.007443333002820035,0.00023778484184446702,0.0035918160978339444,0.0006038523148080143,0.0019344199996247343,3.248232699148998e-05
AWHMAN,0.0003927925715361039,0.002879393517665588,0.0022584925967717956,1.3931932749458305e-05,0.0023878223501505747,7.647671402308568e-05,0.00012108450882351266,0.002327282421287772,0.00013632731974130087,0.0,0.0,0.00013789546835599715,0.0005970489162155807,0.0014644685580823384,0.0002839353141691104
M2SL,0.0003803061956487113,0.0003973677565603188,1.27271392394389e-06,0.001113923614903888,0.0002620338271210859,4.3551409037078755e-05,0.0,0.001614814951958161,0.0014665002642952204,0.0002194458058538646,0.0,3.7693826322486625e-05,0.002895738421024786,0.0002926110143064467,0.0
NONBORRES,0.00034520119074305764,0.0006456199191688872,0.001658639752508714,0.00012974681566553961,0.001661183886077525,0.003378538910200723,0.004718255092261098,0.0018563420873843096,9.6181106554156e-05,0.0008641556645300889,0.0010295276851550817,0.00344147338940471,0.007605008659170614,0.0008846234462990159,0.007822820908150226
CUSR0000SAC,0.00034064398358633945,0.0021731328946405946,0.004840917889880599,0.004493458799181583,0.005752705084778581,0.010305264562554373,0.005798466249575937,0.010247734453049207,0.005942545358256466,0.005518838446454885,0.015479302133496938,0.007199544298767304,0.013105893377800833,0.015065616342463405,0.0003151648274086606
M1SL,0.0002448601409148703,0.0006875603820139574,0.0,0.0013232084167786756,0.0004035355116591523,0.0,0.0005439979441093028,0.001410326266586784,0.002592696297309284,0.004523172504609284,0.0011226085983167889,0.0009811938070935758,0.0013818252194331404,0.013647621797061324,0.0009394148464543222
BUSLOANS,0.0002274185761484447,0.0052362441487450485,0.00017761780368255226,0.0018937088363763148,0.0029354972924583965,0.0023755650342141463,0.005504646176717563,0.001151337764639517,0.0005448362433222389,0.002345637783516598,0.001056624025579781,0.005985145658302604,0.006491238232164203,0.0004938362495405851,0.0
T1YFFM,0.00014699084701204522,0.0007300245766649171,0.0026766453266223265,0.0006497831881511217,0.005243662528604621,0.010411946846570994,0.000997694789534994,0.0033610916564450954,0.005821257749091468,0.003388840282688772,0.0010775017879419324,0.004518397767010065,0.004714197758409129,0.00010339441981632231,0.0009483121581165209
CUSR0000SAS,0.00013833265951890492,0.003169636661458046,0.0019676697903369734,0.018293692997286497,0.0,0.0006506750511839136,0.00048711942261830276,0.005096200190765369,3.906682404422846e-05,0.0044715256120189395,0.0015280313239077893,0.0014958648336833814,0.00020254741779751468,0.0005591674158855654,0.00023056005123626755
DNDGRG3M086SBEA,0.00011634835093862452,0.000494275748014742,0.017072524272398117,0.015573000770648764,0.0007898807308374799,0.025024725952502835,0.0051437655926036465,0.0025031860746802855,0.011839541301309894,0.015583871066769742,2.48442244427794e-05,0.006788061457130795,0.12267617540804894,0.008170482569969686,0.005470718205002913
USTRADE,3.87196203726115e-05,0.011429687175293454,4.840087775155705e-05,0.0008514412727634789,0.010554040132795687,0.006808169035709585,0.00584041675948173,0.0014694916159083526,0.0021180196814933575,0.0,0.008051353524687346,0.0015806676367916062,0.002481862100730459,0.004878863963714384,0.00238753571434046
TOTRESNS,3.020461312530965e-05,0.0028455247648890986,0.0024147809826614804,0.0002260029107143006,0.00010374343869324898,0.0011899652838009505,0.0023369206750338462,0.0017367632034465926,0.000689369081855559,0.002695739265981899,0.0034188684408982444,0.0001660875701273191,0.00022663918210829057,0.0009277581721795895,0.002174133982355237
ISRATIOx,7.170399529367352e-06,0.014586298631357221,4.8001947825535346e-05,0.00016085382486995153,0.013603966279003843,0.00606664137510421,0.009010016693333829,0.001336612194795904,0.0015087145889897786,4.897900676849396e-05,0.0002155794181576374,0.0017927270418845265,0.005711056353959969,0.0019086178699857048,8.00302093268592e-06
IPFINAL,0.0,5.5324892237415286e-05,0.0010365057525225784,0.0013813820448018296,0.002841214749196978,0.0017723156187863269,0.0044006954695676,0.003024605622323046,0.0011798386080992386,0.011409889444090646,0.0008684587253529826,0.0008411411288622808,0.0010538773612456679,0.04365658268478357,0.0006219415466056345
CUMFNS,0.0,0.0009332396552309307,0.009532848700220288,0.00017384873503093704,0.00043870281388834833,0.00043123472742103054,0.002144811600032145,0.0018371319760512712,0.0018962608070516181,0.0002303613895600115,0.0004421804604571328,0.0044833427283725285,4.428640722313488e-05,0.003961219542457365,0.0005915583617091937
DMANEMP,0.0,0.0007416123743613684,0.005782656181690348,0.0056341302549332605,0.004708711021434169,0.02624217183186493,0.00831053066234465,0.0038339117111927104,0.001614466982990472,0.005679098390759942,0.012960249746137286,0.005779520656888292,0.0008377269363561965,0.0035466255701892893,0.012593542313074111
NONREVSL,0.0,0.0012030971697028988,0.00013711386536699054,5.669633506340134e-05,0.00021403574674521726,0.0008865016305215237,1.1491195705439317e-06,0.0005087310340162885,0.0001075441547683796,5.699720907765804e-05,0.0004033803534532376,0.0006566503312596915,0.0006081654021928958,0.0003707957668082928,4.843113155123374e-06
T10YFFM,0.0,0.06781017343121495,0.0002913034060863451,2.876655995799874e-05,0.005204346310017671,0.00011036371337850601,0.0,0.0007583498523035413,0.0004877649064997155,0.0002091145959987449,0.0011385768260560258,0.002769946549369636,0.006057832061933947,0.026018338381255803,0.0008560531353735298
CES3000000008,0.0,0.001674243263229067,0.0,0.0016929557816480706,1.795616517994595e-06,0.00041590110163889634,0.00084194244966315,0.0010237661357767774,0.0024094176213501992,0.00037054003718738277,1.2780189447527037e-05,0.001784334451850475,0.0031438717085315987,0.0,0.004489083277119026
DTCOLNVHFNM,0.0,0.0005099944188842408,0.00035633582721209927,0.15797762192164516,0.00029344628689738643,0.001460222397947996,0.016707670967051474,0.0,0.006932018738165726,0.0014838294731522685,6.504471956997241e-05,0.0018701145106657122,0.0015217210827284935,0.0005600915424608307,0.0009757180456857962
RPI,0.0,0.00229959273728819,0.014216940432807667,0.00021899318451781401,0.0002523916894590966,0.0014681336268232684,0.002297178563241927,0.0015963115909688767,0.0006456093262922349,0.003602153332332012,0.031145724786533605,0.0011556366880817544,0.00027936272392725344,0.00569218590902025,6.563646467633144e-05
